player_id,evo_rate_raw,ppo_rate_raw,evd_rate_raw,ppd_rate_raw,penalty_component_raw,toi_5v5_minutes,toi_pp_minutes,toi_pk_minutes,toi_total_minutes
8475169,0.7285309346853106,0.0,0.0,0.0,0.0,545.0,54.516666666666666,114.95,714.4666666666667
8475170,0.6772251685738617,0.0,0.0,0.0,0.0,501.28333333333336,44.63333333333333,84.01666666666667,629.9333333333333
8475171,0.424451125739575,0.02654468278657514,0.0,0.0,0.0,340.25,41.88333333333333,60.35,442.48333333333335
8475172,0.8751069170358131,0.0,0.0,0.0,0.0,517.2166666666667,66.11666666666666,126.86666666666667,710.2
8475179,0.08730376931898137,0.0,0.0,0.0,0.0,9.4,1.4833333333333334,2.966666666666667,13.85
8475181,0.229733046820207,0.12588770905404392,0.0,0.0,0.0,82.66666666666666,10.033333333333333,13.083333333333334,105.78333333333333
8475184,1.1958291488946093,0.5700735571090285,0.0,0.0,0.0,328.93333333333334,31.9,58.8,419.6333333333333
8475188,0.19871455214836486,0.1118020556431434,0.0,0.0,0.0,446.85,46.63333333333333,84.53333333333333,578.0166666666667
8475191,0.4279296338914874,0.24945811640401808,0.0,0.0,0.0,282.0,26.833333333333332,41.38333333333333,350.2166666666667
8475200,0.21920325246956793,0.0,0.0,0.0,0.0,388.48333333333335,48.016666666666666,80.98333333333333,517.4833333333333
8475208,0.14116887194978855,0.5367240083154713,0.0,0.0,0.0,462.01666666666665,47.2,83.05,592.2666666666667
8475218,0.4527167613826143,0.15942771774154063,0.0,0.0,0.0,537.7333333333333,47.95,93.68333333333334,679.3666666666667
8475220,0.6299140157306203,0.018565449588714096,0.0,0.0,0.0,347.1166666666667,39.516666666666666,71.83333333333333,458.46666666666664
8475231,0.5114098690278535,0.0,0.0,0.0,0.0,402.93333333333334,38.9,69.41666666666667,511.25
8475235,0.1398535213682433,0.0,0.0,0.0,0.0,236.66666666666666,20.9,38.516666666666666,296.0833333333333
8475279,0.17922559659320506,0.027126268353143548,0.0,0.0,0.0,518.0833333333334,51.38333333333333,92.05,661.5166666666667
8475287,0.6990636357682279,0.6090838796223554,0.0,0.0,0.0,377.5,38.8,82.03333333333333,498.3333333333333
8475311,0.0,0.0,0.0,0.0,0.0,553.3,70.5,111.56666666666666,735.3666666666667
8475314,1.262826042914749,0.0,0.0,0.0,0.0,464.8833333333333,37.63333333333333,88.56666666666666,591.0833333333334
8475324,0.19585047726823016,0.0,0.0,0.0,0.0,436.2,39.86666666666667,85.46666666666667,561.5333333333333
8475343,0.6874493548000056,0.08468646950510114,0.0,0.0,0.0,297.1333333333333,30.7,60.06666666666667,387.9
8475455,0.12318445623860047,0.0,0.0,0.0,0.0,447.48333333333335,45.766666666666666,70.06666666666666,563.3166666666666
8475461,0.077054985134482,0.0,0.0,0.0,0.0,16.283333333333335,3.6333333333333333,5.533333333333333,25.45
8475462,0.14943016445323948,0.04602628824615332,0.0,0.0,0.0,386.18333333333334,43.266666666666666,59.516666666666666,488.9666666666667
8475660,0.0,0.0,0.0,0.0,0.0,428.6333333333333,40.083333333333336,79.5,548.2166666666667
8475683,0.0,0.0,0.0,0.0,0.0,478.76666666666665,74.3,124.95,678.0166666666667
8475690,0.08491152535668381,0.0,0.0,0.0,0.0,90.35,8.6,17.316666666666666,116.26666666666667
8475692,0.58391950491679,0.023759067048135546,0.0,0.0,0.0,218.76666666666668,23.816666666666666,44.43333333333333,287.01666666666665
8475714,0.49611901503456635,0.4812405090681545,0.0,0.0,0.0,193.08333333333334,15.916666666666666,27.683333333333334,236.68333333333334
8475717,0.0,0.0,0.0,0.0,0.0,203.91666666666666,27.05,43.35,274.31666666666666
8475722,1.104999172671031,0.0,0.0,0.0,0.0,245.58333333333334,27.2,65.5,338.2833333333333
8475726,0.5647760623099486,0.0,0.0,0.0,0.0,426.56666666666666,49.25,88.8,564.6166666666667
8475745,0.9091665634293803,0.0,0.0,0.0,0.0,429.84999999999997,36.983333333333334,57.016666666666666,523.85
8475752,0.3335829563646275,0.0,0.0,0.0,0.0,302.3833333333333,21.71666666666667,38.68333333333334,362.78333333333336
8475753,0.3361983044088543,0.08855330403688917,0.0,0.0,0.0,450.95,40.78333333333333,82.45,574.1833333333333
8475754,1.1325042018771174,0.13667264936914875,0.0,0.0,0.0,418.55,42.35,103.3,564.2
8475755,0.20002337496545036,0.0,0.0,0.0,0.0,456.48333333333335,42.4,76.16666666666667,575.05
8475760,0.703870622498326,0.3688112399173316,0.0,0.0,0.0,344.4,29.633333333333333,55.06666666666666,429.1
8475762,0.09480437129428707,0.0,0.0,0.0,0.0,38.8,6.55,11.666666666666668,57.016666666666666
8475763,0.8403393908769013,0.0,0.0,0.0,0.0,221.1,17.15,33.666666666666664,271.9166666666667
8475764,0.2479922217689257,0.0660153679108157,0.0,0.0,0.0,449.18333333333334,28.233333333333334,64.4,541.8166666666666
8475765,0.6423357030447652,0.0,0.0,0.0,0.0,385.8833333333333,40.28333333333333,63.36666666666667,489.53333333333336
8475768,0.8587386484710119,0.05975105355324055,0.0,0.0,0.0,299.3,15.983333333333334,35.43333333333334,350.7166666666667
8475784,0.8682298053021923,0.0,0.0,0.0,0.0,242.6,37.43333333333334,58.53333333333333,338.56666666666666
8475786,1.4872741322701122,0.0,0.0,0.0,0.0,206.58333333333334,24.733333333333334,39.0,270.31666666666666
8475790,0.18368753926905493,0.0,0.0,0.0,0.0,54.03333333333333,4.766666666666666,9.183333333333334,67.98333333333333
8475791,0.6693623062285837,0.0,0.0,0.0,0.0,486.7166666666667,49.733333333333334,75.05,611.5
8475794,0.6470870476721606,0.0,0.0,0.0,0.0,276.5,23.866666666666667,54.916666666666664,355.28333333333336
8475795,0.19805561250508993,0.0,0.0,0.0,0.0,53.949999999999996,7.083333333333334,9.733333333333334,70.76666666666667
8475798,0.37759186018486884,0.12238084440496741,0.0,0.0,0.0,197.76666666666668,17.366666666666667,35.43333333333334,250.56666666666666
8475799,0.9271669846125408,0.0,0.0,0.0,0.0,390.65,40.699999999999996,70.21666666666667,501.56666666666666
8475809,0.0,0.0,0.0,0.0,0.0,473.0833333333333,68.18333333333334,133.25,674.5166666666667
8475810,1.1722372107202756,0.25088624243976354,0.0,0.0,0.0,433.0,41.516666666666666,84.53333333333333,559.05
8475831,0.0,0.0,0.0,0.0,0.0,218.33333333333334,23.933333333333334,51.8,294.06666666666666
8475842,0.5204867362559291,0.26865785577495743,0.0,0.0,0.0,471.25,27.933333333333334,71.93333333333334,571.1166666666667
8475848,0.8645352855843662,0.0,0.0,0.0,0.0,372.8833333333333,41.55,58.88333333333333,473.31666666666666
8475852,0.0,0.0,0.0,0.0,0.0,134.53333333333333,23.9,35.45,193.88333333333333
8475883,0.0,0.0,0.0,0.0,0.0,294.0833333333333,52.05,68.98333333333333,415.1166666666667
8475906,0.1858799851268444,0.03380237749935246,0.0,0.0,0.0,351.5,43.78333333333333,83.28333333333333,478.56666666666666
8475913,1.0298739458063484,0.7193392722098725,0.0,0.0,0.0,222.78333333333333,18.71666666666667,35.983333333333334,277.48333333333335
8476278,0.3244364271831292,0.45782430224707166,0.0,0.0,0.0,419.3833333333333,51.233333333333334,79.08333333333333,549.7
8476292,0.5491274327824219,0.01988476075148353,0.0,0.0,0.0,497.85,38.18333333333333,69.21666666666667,605.25
8476312,0.32434296718082967,0.12849842636918032,0.0,0.0,0.0,483.78333333333336,52.93333333333334,115.91666666666667,652.6333333333333
8476331,0.13857718287583567,0.020523267132895335,0.0,0.0,0.0,390.21666666666664,35.0,75.85,501.06666666666666
8476341,0.0,0.0,0.0,0.0,0.0,283.8333333333333,34.71666666666667,46.81666666666667,365.3666666666667
8476372,0.18142565856422235,0.6379898189148603,0.0,0.0,0.0,510.1,45.38333333333333,100.66666666666666,656.15
8476374,0.6062865824972972,0.22803153765507994,0.0,0.0,0.0,385.71666666666664,43.36666666666667,77.81666666666666,506.9
8476389,0.5790834826405737,0.2366256574233337,0.0,0.0,0.0,303.2,30.55,55.800000000000004,389.55
8476392,0.5966675871591397,1.159440063163257,0.0,0.0,0.0,271.0,22.816666666666666,33.916666666666664,327.73333333333335
8476393,0.4783528168627888,0.0,0.0,0.0,0.0,403.0333333333333,39.083333333333336,65.81666666666666,507.93333333333334
8476399,0.9116530464517383,0.8157853743616795,0.0,0.0,0.0,544.6833333333334,54.95,115.11666666666666,714.75
8476412,0.0,0.0,0.0,0.0,0.0,408.08333333333337,34.45,81.48333333333333,524.0166666666667
8476419,0.5697442956276587,1.6225989576258002,0.0,0.0,0.0,286.55,23.583333333333332,44.15,354.28333333333336
8476422,0.22196482361178604,1.0570777655193324,0.0,0.0,0.0,318.45,30.8,50.35,399.6
8476425,2.7094583263841723,0.0,0.0,0.0,0.0,6.883333333333334,3.85,4.266666666666667,15.0
8476429,0.2228135125282777,0.020593877059661394,0.0,0.0,0.0,451.81666666666666,38.53333333333333,79.31666666666666,569.6666666666666
8476432,0.9032678034599407,0.016618653901707175,0.0,0.0,0.0,296.3,31.55,59.8,387.65
8476434,0.0,0.0,0.0,0.0,0.0,364.45,56.45,79.11666666666666,500.01666666666665
8476438,0.8497109362214775,0.13147813248314413,0.0,0.0,0.0,319.48333333333335,15.783333333333333,39.1,374.3666666666667
8476441,0.2098658230338022,0.02055356198793148,0.0,0.0,0.0,470.4,51.13333333333333,82.1,603.6333333333333
8476448,0.5932055310845632,1.7419416998976653,0.0,0.0,0.0,208.81666666666666,11.35,21.866666666666667,242.03333333333333
8476453,0.9845845044966971,0.0,0.0,0.0,0.0,428.3666666666667,48.93333333333333,111.0,588.3
8476454,0.5791848952884165,0.30952947141554166,0.0,0.0,0.0,278.48333333333335,27.2,51.1,356.78333333333336
8476455,0.9985683104924906,0.0,0.0,0.0,0.0,453.93333333333334,43.11666666666667,103.53333333333333,600.5833333333334
8476456,0.7236908692144846,0.112175515340307,0.0,0.0,0.0,413.9,38.78333333333333,73.81666666666666,526.5
8476457,0.1695698533526798,0.04345788702830277,0.0,0.0,0.0,355.68333333333334,30.133333333333333,54.78333333333333,440.6
8476458,0.9225391355182788,0.0,0.0,0.0,0.0,163.08333333333331,15.133333333333333,24.849999999999998,203.06666666666666
8476459,1.1421912684525317,0.2927529053190468,0.0,0.0,0.0,445.6166666666667,55.93333333333334,101.45,603.0
8476460,1.4567965377758183,0.8183736026159301,0.0,0.0,0.0,336.1166666666667,39.266666666666666,70.96666666666667,446.35
8476461,0.6228048899923128,0.5290136972541423,0.0,0.0,0.0,439.01666666666665,33.3,65.75,538.0666666666667
8476462,0.35379183425038685,0.01901437970875416,0.0,0.0,0.0,466.0,40.53333333333333,80.13333333333334,586.6666666666666
8476463,0.224321971974225,0.23250990665044308,0.0,0.0,0.0,364.0833333333333,34.916666666666664,58.166666666666664,457.1666666666667
8476467,0.19863243558565444,0.0,0.0,0.0,0.0,400.71666666666664,26.216666666666665,67.5,494.43333333333334
8476468,0.8715995508663665,0.7023935131220606,0.0,0.0,0.0,510.65,45.18333333333334,101.41666666666667,657.25
8476469,0.3932804670240339,1.224848030647067,0.0,0.0,0.0,459.26666666666665,51.78333333333333,76.13333333333333,587.1833333333333
8476473,0.13997147031498292,0.060006839785016024,0.0,0.0,0.0,423.0,61.75,83.46666666666667,568.2166666666667
8476474,0.5294429281212196,0.0,0.0,0.0,0.0,328.1,25.71666666666667,52.53333333333333,406.35
8476479,0.6213564638760818,0.10311938147117108,0.0,0.0,0.0,373.93333333333334,43.7,74.23333333333333,491.8666666666667
8476480,0.5672028873034081,0.7219842339189396,0.0,0.0,0.0,457.6666666666667,36.483333333333334,85.21666666666667,579.3666666666667
8476483,0.7207305265422883,0.5808344014215554,0.0,0.0,0.0,169.41666666666666,18.633333333333333,38.53333333333333,226.58333333333334
8476525,0.1159151555810656,0.0,0.0,0.0,0.0,145.83333333333331,18.683333333333334,32.233333333333334,196.75
8476539,0.555543767446164,0.0,0.0,0.0,0.0,394.68333333333334,48.31666666666666,87.98333333333333,530.9833333333333
8476624,0.6290649231456692,0.7119056764259293,0.0,0.0,0.0,377.65,41.8,76.16666666666667,495.6166666666667
8476822,0.2930331246790237,0.0,0.0,0.0,0.0,351.76666666666665,29.4,44.45,425.6166666666667
8476826,0.7133250405734324,0.37568406282939876,0.0,0.0,0.0,487.23333333333335,47.016666666666666,95.93333333333334,630.1833333333334
8476853,0.4074573378314728,0.0,0.0,0.0,0.0,442.1166666666667,54.31666666666666,86.78333333333333,583.2166666666667
8476854,0.1956452955035492,0.0,0.0,0.0,0.0,351.48333333333335,40.56666666666667,74.5,466.55
8476856,0.14487417964848037,0.0,0.0,0.0,0.0,160.73333333333332,9.783333333333333,18.266666666666666,188.78333333333333
8476867,0.4076207061562984,0.564481168294432,0.0,0.0,0.0,145.08333333333334,21.566666666666666,26.6,193.25
8476869,0.28173384930599593,0.15781645312861783,0.0,0.0,0.0,387.85,51.96666666666667,92.85,532.6666666666666
8476871,0.3655285818566152,0.04911999466479973,0.0,0.0,0.0,278.6166666666667,26.816666666666666,41.35,346.78333333333336
8476872,0.7942412905426977,0.8346678539526802,0.0,0.0,0.0,155.48333333333335,17.016666666666666,22.683333333333334,195.18333333333334
8476873,0.6857628989214357,0.653219883441925,0.0,0.0,0.0,243.26666666666668,20.833333333333332,24.55,288.65
8476874,0.14764309328581604,0.0,0.0,0.0,0.0,188.53333333333333,15.466666666666667,36.233333333333334,240.23333333333332
8476875,0.36536639792495507,0.06019697003340529,0.0,0.0,0.0,421.1666666666667,48.28333333333333,60.233333333333334,529.6833333333333
8476878,0.7660808273275984,0.09709005530976571,0.0,0.0,0.0,367.3666666666667,42.2,69.15,478.71666666666664
8476879,0.18801842684116274,0.07926441804074602,0.0,0.0,0.0,381.4166666666667,39.733333333333334,66.61666666666667,487.76666666666665
8476880,0.8656205703575292,0.32823975226808355,0.0,0.0,0.0,440.1,64.83333333333333,104.51666666666667,609.45
8476881,0.9666508593126976,0.0,0.0,0.0,0.0,455.6666666666667,44.88333333333333,85.10000000000001,585.65
8476882,0.4557319820952528,0.5436112279976805,0.0,0.0,0.0,326.55,38.766666666666666,50.88333333333333,416.2
8476883,0.0,0.0,0.0,0.0,0.0,387.5,60.86666666666667,122.81666666666666,571.1833333333333
8476885,0.3672786044790773,0.2534800602634373,0.0,0.0,0.0,494.56666666666666,59.81666666666667,101.38333333333333,655.7666666666667
8476887,0.9325579461926177,0.0,0.0,0.0,0.0,519.1666666666666,79.71666666666667,137.85,736.7333333333333
8476889,0.4596536260808988,0.23801454082647594,0.0,0.0,0.0,347.6666666666667,43.3,71.21666666666667,462.18333333333334
8476891,0.18592988302370528,0.0,0.0,0.0,0.0,385.15,42.31666666666667,57.583333333333336,485.05
8476892,0.31386669049178173,0.02932927408475167,0.0,0.0,0.0,424.2,37.266666666666666,70.21666666666667,531.6833333333333
8476897,0.5425939591898346,0.06843852335691247,0.0,0.0,0.0,201.83333333333334,19.383333333333333,43.85,265.06666666666666
8476899,0.0,0.0,0.0,0.0,0.0,94.53333333333333,6.766666666666667,18.116666666666667,119.41666666666667
8476902,0.28009143045176454,0.09680724460387416,0.0,0.0,0.0,480.2833333333333,57.56666666666666,97.2,635.05
8476905,0.42640778476843016,0.823116933406768,0.0,0.0,0.0,360.25,37.86666666666667,75.28333333333333,473.40000000000003
8476906,0.39457835723037643,0.025280499214234774,0.0,0.0,0.0,303.48333333333335,38.61666666666667,55.15,397.25
8476907,0.39482508294695007,0.0,0.0,0.0,0.0,88.9,7.550000000000001,9.966666666666667,106.41666666666667
8476914,0.0,0.0,0.0,0.0,0.0,254.45,32.81666666666666,64.35,351.6166666666667
8476917,0.47034777567590025,0.13631286390923347,0.0,0.0,0.0,377.01666666666665,44.4,81.6,503.01666666666665
8476921,0.7479241478535972,1.1110601082701381,0.0,0.0,0.0,484.43333333333334,46.65,73.51666666666667,604.6
8476923,0.40402868572406186,0.0,0.0,0.0,0.0,416.51666666666665,29.95,55.68333333333333,502.15
8476925,0.5114837722974697,0.1798970498502686,0.0,0.0,0.0,344.65,25.316666666666666,55.68333333333334,425.65
8476927,0.9856078314454587,0.6351458865243036,0.0,0.0,0.0,7.3,1.8499999999999999,0.5333333333333333,9.683333333333334
8476931,0.20741313269430148,0.0,0.0,0.0,0.0,379.1,48.4,74.95,502.45
8476932,0.0,0.0,0.0,0.0,0.0,240.55,33.25,60.11666666666667,333.9166666666667
8476945,0.0,0.0,0.0,0.0,0.0,355.3333333333333,49.05,85.33333333333333,489.71666666666664
8476952,0.28293000755943976,0.0,0.0,0.0,0.0,31.216666666666665,3.716666666666667,6.1,41.03333333333333
8476958,0.12741801160990232,0.0,0.0,0.0,0.0,65.15,8.216666666666667,14.7,88.06666666666668
8476967,0.15030348406041502,0.13849956992075224,0.0,0.0,0.0,387.03333333333336,28.516666666666666,61.43333333333334,476.98333333333335
8476979,0.15321696346456354,0.0,0.0,0.0,0.0,13.75,1.1166666666666667,0.4666666666666667,15.333333333333334
8476981,0.6357466564578247,0.4396834706901694,0.0,0.0,0.0,402.65,44.833333333333336,69.16666666666666,516.65
8476994,0.5542968522843107,0.0,0.0,0.0,0.0,264.0833333333333,29.616666666666667,42.63333333333333,336.3333333333333
8476999,0.0,0.0,0.0,0.0,0.0,554.6833333333333,71.0,117.85,743.5333333333333
8477015,0.8504183110920812,0.5209815561553184,0.0,0.0,0.0,241.68333333333334,27.15,42.333333333333336,311.1666666666667
8477018,0.31047669742714235,0.0,0.0,0.0,0.0,322.0833333333333,22.333333333333332,48.63333333333333,393.05
8477070,0.7262910844687694,0.0,0.0,0.0,0.0,257.75,23.416666666666668,34.28333333333333,315.45
8477073,0.05917557260057273,0.0,0.0,0.0,0.0,83.46666666666667,4.516666666666667,13.65,101.63333333333334
8477149,1.0579569761618852,0.0,0.0,0.0,0.0,62.166666666666664,6.066666666666666,12.1,80.33333333333333
8477220,0.25816214080730626,0.0,0.0,0.0,0.0,438.78333333333336,51.083333333333336,78.65,568.5166666666667
8477346,0.21104738479801685,0.017238272633042975,0.0,0.0,0.0,624.9166666666666,66.48333333333333,119.0,810.4
8477365,0.08637269854956002,0.0,0.0,0.0,0.0,239.63333333333333,28.166666666666668,47.483333333333334,315.28333333333336
8477369,0.20809445426897955,0.0,0.0,0.0,0.0,520.6166666666667,34.15,64.96666666666667,619.7333333333333
8477380,0.7008181236200879,0.0,0.0,0.0,0.0,295.9,22.666666666666668,40.5,359.06666666666666
8477401,0.25022876621495926,0.0,0.0,0.0,0.0,46.233333333333334,2.0666666666666664,2.8166666666666664,51.11666666666667
8477402,0.8145549967035473,0.11330693707320302,0.0,0.0,0.0,382.7,33.266666666666666,74.75,490.71666666666664
8477404,1.066119085040734,0.6340737966608508,0.0,0.0,0.0,417.9166666666667,49.333333333333336,91.16666666666667,558.4166666666666
8477406,1.0967025319164132,0.4022931332116599,0.0,0.0,0.0,137.13333333333333,9.1,21.53333333333333,167.76666666666665
8477407,0.6111763935387626,0.0,0.0,0.0,0.0,265.1166666666667,21.883333333333333,34.65,321.65
8477409,1.0114011765971345,0.0,0.0,0.0,0.0,412.66666666666663,63.6,96.33333333333333,572.6
8477416,0.5794696420338245,0.0,0.0,0.0,0.0,418.45,53.05,90.36666666666666,561.8666666666667
8477419,0.010406359473156438,0.0,0.0,0.0,0.0,66.43333333333334,7.566666666666666,16.0,90.0
8477424,0.0,0.0,0.0,0.0,0.0,535.65,86.36666666666667,141.5,763.5166666666667
8477425,1.1114247038570086,0.0250573276333965,0.0,0.0,0.0,361.78333333333336,39.016666666666666,60.86666666666667,461.6666666666667
8477426,0.6433064714667612,0.0,0.0,0.0,0.0,191.45,24.21666666666667,39.81666666666666,255.48333333333332
8477429,0.8249080716150978,0.21835685591629847,0.0,0.0,0.0,370.2,32.95,51.85,455.0
8477435,0.28250731490819075,0.0,0.0,0.0,0.0,216.54999999999998,21.683333333333334,45.0,283.23333333333335
8477444,0.7821167090409884,0.0,0.0,0.0,0.0,370.2166666666667,41.516666666666666,71.31666666666666,483.05
8477446,0.7338467098440681,0.016355278242078466,0.0,0.0,0.0,398.0833333333333,54.6,90.3,542.9833333333333
8477447,0.5093267253705223,0.10239043441535163,0.0,0.0,0.0,462.7,39.983333333333334,84.9,587.5833333333334
8477450,0.5629158514451301,0.5965549957077458,0.0,0.0,0.0,242.13333333333333,22.083333333333332,41.0,305.2166666666667
8477451,0.7065309925796698,0.0,0.0,0.0,0.0,423.95,50.06666666666666,69.25,543.2666666666667
8477454,0.55158031776692,0.0,0.0,0.0,0.0,218.18333333333334,22.95,44.71666666666667,285.85
8477456,0.6763755539059331,0.218065814930653,0.0,0.0,0.0,403.2,39.56666666666666,57.016666666666666,499.7833333333333
8477463,0.07819952617502014,0.0,0.0,0.0,0.0,96.2,10.033333333333333,10.516666666666666,116.75
8477465,0.0,0.0,0.0,0.0,0.0,335.73333333333335,33.016666666666666,71.2,439.95
8477476,1.810480681192455,0.06257831858290307,0.0,0.0,0.0,359.8666666666667,55.266666666666666,102.98333333333333,518.1166666666667
8477478,0.7843226945353092,0.0,0.0,0.0,0.0,362.31666666666666,39.93333333333334,58.833333333333336,461.0833333333333
8477479,1.080774794696399,0.0,0.0,0.0,0.0,366.1,45.35,76.58333333333333,488.03333333333336
8477480,0.0,0.0,0.0,0.0,0.0,309.6,41.68333333333334,70.71666666666667,422.0
8477488,0.4152730832438235,0.0,0.0,0.0,0.0,100.95,13.033333333333333,20.216666666666665,134.2
8477492,1.4592158595741966,0.0,0.0,0.0,0.0,486.46666666666664,61.4,126.53333333333333,674.4
8477494,0.8342922393548241,0.0,0.0,0.0,0.0,315.2833333333333,28.433333333333334,55.1,398.81666666666666
8477495,0.2439321331669511,0.060625970937921256,0.0,0.0,0.0,449.9166666666667,56.96666666666667,106.35,613.2333333333333
8477496,0.6025520092453635,0.0,0.0,0.0,0.0,237.15,28.233333333333334,49.31666666666666,314.7
8477497,0.7289501497963908,0.7220239262885735,0.0,0.0,0.0,384.1666666666667,39.18333333333333,50.166666666666664,473.51666666666665
8477498,0.4043954573352725,0.0,0.0,0.0,0.0,485.3333333333333,52.35,88.78333333333333,626.4666666666667
8477499,0.21487892480547896,0.0,0.0,0.0,0.0,9.7,2.1166666666666667,2.3,14.116666666666665
