player_id,evo_rate_raw,ppo_rate_raw,evd_rate_raw,ppd_rate_raw,penalty_component_raw,toi_5v5_minutes,toi_pp_minutes,toi_pk_minutes,toi_total_minutes,evo_rate_regressed,evd_rate_regressed,ppo_rate_regressed,ppd_rate_regressed,penalty_component_regressed,evo_gar_per_60,evd_gar_per_60,ppo_gar_per_60,ppd_gar_per_60,penalty_gar_per_60,total_gar_per_60,rp_evo_rate,rp_evd_rate,rp_ppo_rate,rp_ppd_rate,rp_penalty_rate
8480027,1.2504420102101612,0.0,0.0,0.0,0.0,513.4,58.96666666666667,106.8,679.1666666666666,1.0059753633840738,0.0,0.07397950426463476,0.0,0.0,0.2510183529610266,0.0,-0.04362324768137964,0.0,0.0,0.20739510527964694,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480028,0.804383181578067,0.0,0.0,0.0,0.0,387.8333333333333,40.75,77.60000000000001,506.1833333333333,0.7765479059135167,0.0,0.08355435306999247,0.0,0.0,0.021590895490469553,0.0,-0.03404839887602193,0.0,0.0,-0.012457503385552376,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480035,0.1834155429687778,0.0,0.0,0.0,0.0,332.6,29.73333333333333,63.7,426.0333333333333,0.5266424631310822,0.0,0.0906496032471848,0.0,0.0,-0.228314547291965,0.0,-0.0269531486988296,0.0,0.0,-0.2552676959907946,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480036,0.3947576957729909,0.0980721647716759,0.0,0.0,0.0,526.6166666666667,71.88333333333333,102.91666666666669,701.4166666666666,0.5701879836035945,0.0,0.10943486457251281,0.0,0.0,-0.18476902681945273,0.0,-0.00816788737350159,0.0,0.0,-0.19293691419295433,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480039,0.8254336192836826,0.0,0.0,0.0,0.0,468.3666666666667,56.766666666666666,109.05,634.1833333333334,0.7890441960999873,0.0,0.07501770270849313,0.0,0.0,0.034087185676940135,0.0,-0.042585049237521266,0.0,0.0,-0.008497863560581131,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480043,0.1660834341392938,0.0718353545406858,0.0,0.0,0.0,345.15,32.233333333333334,79.45,456.8333333333333,0.5144674939415499,0.0,0.1064464440834097,0.0,0.0,-0.2404895164814973,0.0,-0.0111563078626047,0.0,0.0,-0.251645824344102,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480045,0.0,0.0,0.0,0.0,0.0,235.9833333333333,33.18333333333333,52.083333333333336,321.25,0.5128900181773006,0.0,0.08830140303792847,0.0,0.0,-0.24206699224574657,0.0,-0.02930134890808593,0.0,0.0,-0.2713683411538325,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480049,0.208065684877581,0.2861385175577096,0.0,0.0,0.0,215.41666666666663,22.96666666666667,25.683333333333334,264.06666666666666,0.5902844330747617,0.0,0.1490804267918962,0.0,0.0,-0.16467257734828544,0.0,0.031477674845881806,0.0,0.0,-0.13319490250240362,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480051,0.0,0.0,0.0,0.0,0.0,51.0,9.033333333333331,15.033333333333331,75.06666666666666,0.6850789568267216,0.0,0.1078594484371884,0.0,0.0,-0.0698780535963256,0.0,-0.009743303508826004,0.0,0.0,-0.0796213571051516,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480058,0.1608125907409578,0.0,0.0,0.0,0.0,105.08333333333331,5.266666666666667,14.283333333333331,124.63333333333334,0.6517734113018361,0.0,0.11171889038570082,0.0,0.0,-0.10318359912121111,0.0,-0.005883861560313577,0.0,0.0,-0.10906746068152469,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
