player_id,evo_rate_raw,ppo_rate_raw,evd_rate_raw,ppd_rate_raw,penalty_component_raw,toi_5v5_minutes,toi_pp_minutes,toi_pk_minutes,toi_total_minutes
8470613,0.4219224769746846,0.031412920621187966,0.0,0.0,0.0,497.6666666666667,60.733333333333334,109.08333333333333,667.4833333333333
8470621,0.7820646447121482,0.0,0.0,0.0,0.0,382.98333333333335,46.016666666666666,78.05,507.05
8471214,1.0427976322436199,0.0,0.0,0.0,0.0,539.7666666666667,58.11666666666667,103.71666666666667,701.6
8471215,0.9443127372796903,0.0,0.0,0.0,0.0,318.95,28.483333333333334,58.0,405.43333333333334
8471675,1.0732646144269877,0.0,0.0,0.0,0.0,423.5833333333333,43.46666666666667,91.41666666666667,558.4666666666667
8471685,0.8341184255218308,0.0,0.0,0.0,0.0,342.73333333333335,37.95,65.61666666666667,446.3
8471724,0.4026748235715254,0.3603336568168133,0.0,0.0,0.0,544.15,40.36666666666667,78.28333333333333,662.8
8471734,0.0,0.0,0.0,0.0,0.0,178.03333333333333,21.683333333333334,36.11666666666667,235.83333333333334
8471817,0.5457749566389977,0.0,0.0,0.0,0.0,365.18333333333334,43.516666666666666,84.21666666666667,492.9166666666667
8473419,1.7780268849486036,0.8633086248279497,0.0,0.0,0.0,363.23333333333335,54.21666666666667,96.56666666666666,514.0166666666667
8473422,0.5803903086960128,0.0,0.0,0.0,0.0,217.11666666666667,21.683333333333334,36.03333333333333,274.8333333333333
8473507,0.17071291513437675,0.0,0.0,0.0,0.0,448.25,51.53333333333333,82.55,582.3333333333334
8473512,0.7053504722743049,0.48479577901514836,0.0,0.0,0.0,371.68333333333334,29.383333333333333,54.46666666666667,455.5333333333333
8473533,0.9137833994199046,0.0,0.0,0.0,0.0,405.3,42.2,69.26666666666667,516.7666666666667
8473604,1.2579826836008259,0.0,0.0,0.0,0.0,303.98333333333335,35.96666666666667,63.06666666666666,403.01666666666665
8473986,0.9889404099642175,1.1702577248535444,0.0,0.0,0.0,407.7166666666667,38.833333333333336,81.73333333333333,528.2833333333333
8473994,1.9155375793993275,0.44220966107988297,0.0,0.0,0.0,166.15,13.616666666666667,31.85,211.61666666666667
8474013,0.23684554217093987,0.0,0.0,0.0,0.0,481.95,57.550000000000004,91.11666666666667,630.6166666666667
8474037,1.4137371896901088,0.0,0.0,0.0,0.0,295.1166666666667,16.85,33.733333333333334,345.7
8474090,0.1510179908070554,0.0,0.0,0.0,0.0,140.4,18.866666666666667,25.516666666666666,184.78333333333333
8474102,0.8416643973229653,0.0,0.0,0.0,0.0,375.28333333333336,40.18333333333333,59.916666666666664,475.3833333333333
8474141,0.8205158531503727,0.0,0.0,0.0,0.0,381.55,38.266666666666666,63.85,483.6666666666667
8474149,0.39883964796401616,0.0,0.0,0.0,0.0,65.23333333333333,6.633333333333334,10.1,81.96666666666667
8474150,0.9695582194988662,0.47995549108695285,0.0,0.0,0.0,465.75,50.016666666666666,83.38333333333334,599.15
8474151,0.359752929028063,0.0,0.0,0.0,0.0,166.88333333333333,16.71666666666667,31.5,215.1
8474189,0.39061223195037353,0.543983141726506,0.0,0.0,0.0,312.1666666666667,27.35,41.05,380.56666666666666
8474563,0.3106893381155931,0.0,0.0,0.0,0.0,287.43333333333334,35.56666666666667,58.95,381.95
8474564,1.4090270599600407,0.0,0.0,0.0,0.0,412.51666666666665,60.85,111.36666666666667,584.7333333333333
